01/01/2022 00:00:00,715953,7,5,N,OR,,119,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/01/2022 00:00:00,715957,7,5,S,OR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/01/2022 00:00:00,715958,7,5,S,OR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/01/2022 00:00:00,715959,7,5,S,OR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/01/2022 00:00:00,715961,7,5,S,OR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/01/2022 00:00:00,715963,7,5,S,OR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/01/2022 00:00:00,715964,7,5,S,OR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/01/2022 00:00:00,715966,7,5,S,OR,,119,100,26.0,0.0026,,,,,,,,26.0,0.0026,,,,,,,,,,,,,,,,,,,,,,
01/01/2022 00:00:00,715967,7,5,N,OR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/01/2022 00:00:00,715968,7,5,S,OR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/01/2022 00:00:00,715969,7,5,N,OR,,119,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/01/2022 00:00:00,715970,7,5,N,OR,,119,100,80.0,0.0073,,,,,,,,80.0,0.0073,,,,,,,,,,,,,,,,,,,,,,
01/01/2022 00:00:00,715971,7,5,S,OR,,119,100,720.0,0.0711,,,,,,,,720.0,0.0711,,,,,,,,,,,,,,,,,,,,,,
01/01/2022 00:00:00,715972,7,210,E,OR,,119,100,100.0,0.0087,,,,,,,,100.0,0.0087,,,,,,,,,,,,,,,,,,,,,,
01/01/2022 00:00:00,715973,7,5,S,OR,,119,100,44.0,0.0083,,,,,,,,44.0,0.0083,,,,,,,,,,,,,,,,,,,,,,
01/01/2022 00:00:00,715974,7,5,S,OR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/01/2022 00:00:00,715975,7,5,S,OR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/01/2022 00:00:00,715976,7,5,N,OR,,119,100,39.0,0.0031,,,,,,,,39.0,0.0031,,,,,,,,,,,,,,,,,,,,,,
01/01/2022 00:00:00,715977,7,5,N,OR,,119,100,69.0,0.0094,,,,,,,,69.0,0.0094,,,,,,,,,,,,,,,,,,,,,,
01/01/2022 00:00:00,715978,7,5,S,OR,,119,100,71.0,0.0082,,,,,,,,71.0,0.0082,,,,,,,,,,,,,,,,,,,,,,
01/01/2022 00:00:00,715979,7,5,S,OR,,117,100,73.0,0.0121,,,,,,,,73.0,0.0121,,,,,,,,,,,,,,,,,,,,,,
01/01/2022 00:00:00,715980,7,5,N,OR,,118,100,43.0,0.0068,,,,,,,,43.0,0.0068,,,,,,,,,,,,,,,,,,,,,,
01/01/2022 00:00:00,715981,7,5,N,OR,,119,100,64.0,0.0065,,,,,,,,64.0,0.0065,,,,,,,,,,,,,,,,,,,,,,
01/01/2022 00:00:00,715982,7,5,N,OR,,119,100,65.0,0.0075,,,,,,,,65.0,0.0075,,,,,,,,,,,,,,,,,,,,,,
01/01/2022 00:00:00,715983,7,5,S,OR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/01/2022 00:00:00,715984,7,5,S,OR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/01/2022 00:00:00,715985,7,5,N,OR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/01/2022 00:00:00,715986,7,5,S,OR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/01/2022 00:00:00,715987,7,5,N,OR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/01/2022 00:00:00,715988,7,5,N,OR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/01/2022 00:00:00,715989,7,5,S,OR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/01/2022 00:00:00,715990,7,5,S,OR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/01/2022 00:00:00,715991,7,5,N,OR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/01/2022 00:00:00,715992,7,5,S,OR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/01/2022 00:00:00,715993,7,5,S,OR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/01/2022 00:00:00,715994,7,5,N,OR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/01/2022 00:00:00,715995,7,5,S,OR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/01/2022 00:00:00,715996,7,5,S,ML,0.275,0,0,2363.0,0.0324,65.3,0.0,0.0,0.0,0.0,0.0,0.0,316.0,0.0198,74.1,408.0,0.0246,71.0,393.0,0.0389,64.4,471.0,0.0482,63.2,496.0,0.0415,60.4,279.0,0.0214,60.5,,,,,,
01/01/2022 00:00:00,715997,7,5,S,OR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/01/2022 00:00:00,715998,7,5,N,OR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/01/2022 00:00:00,715999,7,5,S,OR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/01/2022 00:00:00,716000,7,5,S,OR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/01/2022 00:00:00,716001,7,5,N,OR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/01/2022 00:00:00,716002,7,5,S,OR,,119,100,98.0,0.0067,,,,,,,,98.0,0.0067,,,,,,,,,,,,,,,,,,,,,,
01/01/2022 00:00:00,716003,7,5,N,OR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/01/2022 00:00:00,716004,7,5,S,OR,,119,100,70.0,0.0105,,,,,,,,70.0,0.0105,,,,,,,,,,,,,,,,,,,,,,
01/01/2022 00:00:00,716005,7,5,N,OR,,119,100,128.0,0.0114,,,,,,,,128.0,0.0114,,,,,,,,,,,,,,,,,,,,,,
01/01/2022 00:00:00,716006,7,5,S,OR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/01/2022 00:00:00,716007,7,5,N,ML,1.75,0,0,2008.0,0.0393,63.1,0.0,0.0,0.0,0.0,0.0,0.4,364.0,0.0345,69.7,464.0,0.0397,66.4,412.0,0.0423,61.6,386.0,0.0416,58.9,382.0,0.0386,58.7,,,,,,,,,
01/01/2022 00:00:00,716008,7,5,S,OR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/01/2022 00:00:00,716009,7,5,N,OR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/01/2022 00:00:00,716010,7,5,S,ML,0.6,0,0,296.0,0.0126,65.1,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0089,70.6,89.0,0.0138,67.0,80.0,0.0144,63.6,65.0,0.0131,59.2,,,,,,,,,,,,
01/01/2022 00:00:00,716011,7,5,S,OR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/01/2022 00:00:00,716012,7,5,N,OR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/01/2022 00:00:00,716013,7,5,S,OR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/01/2022 00:00:00,716014,7,5,S,OR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/01/2022 00:00:00,716015,7,5,N,OR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/01/2022 00:00:00,716016,7,5,S,ML,0.65,0,0,296.0,0.0126,65.1,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0089,70.6,89.0,0.0138,67.0,80.0,0.0144,63.6,65.0,0.0131,59.2,,,,,,,,,,,,
01/01/2022 00:00:00,716017,7,5,N,ML,0.53,0,0,296.0,0.0126,65.1,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0089,70.6,89.0,0.0138,67.0,80.0,0.0144,63.6,65.0,0.0131,59.2,,,,,,,,,,,,
01/01/2022 00:00:00,716018,7,5,S,OR,,120,100,102.0,0.0087,,,,,,,,102.0,0.0087,,,,,,,,,,,,,,,,,,,,,,
01/01/2022 00:00:00,716019,7,5,N,OR,,120,100,15.0,0.0018,,,,,,,,15.0,0.0018,,,,,,,,,,,,,,,,,,,,,,
01/01/2022 00:00:00,716020,7,5,S,OR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/01/2022 00:00:00,716021,7,5,N,OR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/01/2022 00:00:00,716023,7,5,N,ML,5.0,0,0,835.0,0.0318,63.8,0.0,0.0,0.0,0.0,0.0,0.4,180.0,0.0266,69.1,262.0,0.0323,65.8,210.0,0.035,61.4,183.0,0.0333,58.6,,,,,,,,,,,,
